course,crn,instructor,days,start_time,end_time
ECON 547,22024,"Medlock, Kenneth","Mon,Wed,Fri",10:00,10:50
ECON 575,23289,"Shen, Shihan",Mon,13:00,15:29
ECON 577,24518,"Loch-Temzelides, Ted",Wed,13:00,15:30
ECON 594,23545,"Bethune, Zachary Back, Kerry",Wed,14:00,16:50
ECON 594,23546,"Coughlin, Maura Rezende Cunha, Flavio","Tue,Thu",16:00,17:59
ECON 596,22025,"Perrigne, Isabelle",Wed,13:00,15:50
ECON 604,20577,"Medlock, Kenneth",Fri,08:00,08:50
ECON 604,20577,"Medlock, Kenneth","Mon,Wed,Fri",10:00,10:50
ECON 607,22638,"Hartley, Peter","Mon,Wed,Fri",11:00,11:50
ECON 608,20578,"Cacho-Diaz, Julio",Fri,15:00,15:50
ECON 608,20578,"Cacho-Diaz, Julio","Tue,Thu",17:30,18:45
ECON 609,23737,"Brown, Bryan",Tue,08:00,09:15
ECON 609,23737,"Brown, Bryan","Mon,Wed,Fri",13:00,13:50
ECON 610,22026,"Carlton, Amelie","Mon,Wed",08:00,09:15
ECON 616,25745,"Kong, Yunmi","Tue,Thu",08:00,09:15
ECON 616,25745,"Kong, Yunmi",Mon,18:00,18:50
ECON 620,22892,"Ore Monago, Tilsa",Fri,09:00,09:50
ECON 620,22892,"Ore Monago, Tilsa","Tue,Thu",13:00,14:15
ECON 622,24238,"Loch-Temzelides, Ted",Fri,14:00,14:50
ECON 622,24238,"Loch-Temzelides, Ted",Wed,16:00,18:30
ECON 632,24520,"Coleman, Chase",Fri,11:00,11:50
ECON 632,24520,"Coleman, Chase",Fri,13:00,15:30
ECON 634,25746,"Coleman, Chase",Fri,16:00,18:30
ECON 634,25746,"Coleman, Chase",Thu,19:00,19:50
MGMT 502,25289,"Ferreira, Petrus","Mon,Wed",12:30,14:00
MGMT 502,25290,"Ferreira, Petrus","Mon,Wed",08:00,09:30
MGMT 502,25291,"Ferreira, Petrus","Mon,Wed",09:45,11:15
MGMT 502,25292,"Sivaramakrishnan, Shiva",Tue,18:30,20:00
MGMT 502,25292,"Sivaramakrishnan, Shiva",Fri,08:30,12:00
MGMT 502,25292,"Sivaramakrishnan, Shiva",Thu,18:30,20:00
MGMT 502,25292,"Sivaramakrishnan, Shiva",Fri,14:00,17:30
MGMT 502,25292,"Sivaramakrishnan, Shiva",Thu,20:30,22:00
MGMT 502,25292,"Sivaramakrishnan, Shiva",Sat,14:00,18:30
MGMT 502,25292,"Sivaramakrishnan, Shiva",Thu,20:30,22:00
MGMT 503,25293,"Aghamolla, Cyrus","Mon,Wed",16:00,17:30
MGMT 503,25294,"Aghamolla, Cyrus",Tue,18:15,21:30
MGMT 512,25295,"Sonenshein, Scott",Mon,08:00,12:45
MGMT 512,25295,"Sonenshein, Scott",Wed,08:00,12:45
MGMT 512,25296,"Sonenshein, Scott",Mon,08:00,12:45
MGMT 512,25296,"Sonenshein, Scott",Wed,08:00,12:45
MGMT 512,25297,"Sonenshein, Scott",Mon,08:00,12:45
MGMT 512,25297,"Sonenshein, Scott",Wed,08:00,12:45
MGMT 541,25298,"Farnsworth, Heber","Tue,Thu",09:45,11:15
MGMT 541,25299,"Farnsworth, Heber","Tue,Thu",08:00,09:30
MGMT 543,25300,"Weston, James",Thu,18:30,20:00
MGMT 543,25300,"Weston, James",Fri,08:30,12:00
MGMT 543,25300,"Weston, James",Sat,08:30,12:00
MGMT 543,25300,"Weston, James",Thu,18:30,20:00
MGMT 543,25300,"Weston, James",Sun,08:30,12:00
MGMT 543,25300,"Weston, James",Thu,18:30,20:00
MGMT 543,25300,"Weston, James",Fri,08:30,12:00
MGMT 543,25300,"Weston, James",Sat,14:00,17:30
MGMT 543,25300,"Weston, James",Thu,18:30,20:00
MGMT 543,25300,"Weston, James",Fri,14:00,17:30
MGMT 543,25300,"Weston, James",Thu,18:30,20:00
MGMT 560,25301,"Schuler, Doug",Mon,08:00,12:45
MGMT 560,25301,"Schuler, Doug",Wed,08:00,12:45
MGMT 560,25302,"Schuler, Doug",Mon,08:00,12:45
MGMT 560,25302,"Schuler, Doug",Wed,08:00,12:45
MGMT 560,25303,"Schuler, Doug",Mon,08:00,12:45
MGMT 560,25303,"Schuler, Doug",Wed,08:00,12:45
MGMT 561,25304,"McNeese, Marvin R.","Tue,Thu",16:00,17:30
MGMT 563,25305,"Windsor, Duane",Thu,18:30,20:00
MGMT 563,25305,"Windsor, Duane",Thu,20:30,22:00
MGMT 563,25305,"Windsor, Duane",Thu,18:30,20:00
MGMT 563,25305,"Windsor, Duane",Sat,08:30,13:00
MGMT 563,25305,"Windsor, Duane",Sat,14:00,18:30
MGMT 563,25305,"Windsor, Duane",Sun,08:30,13:00
MGMT 563,25305,"Windsor, Duane",Thu,18:30,20:00
MGMT 570,26021,"Koka, Balaji",Thu,20:30,22:00
MGMT 571,25306,"Jue-Rajasingh, Diana","Mon,Wed",08:00,09:30
MGMT 571,25307,"Jue-Rajasingh, Diana","Mon,Wed",09:45,11:15
MGMT 571,25308,"Jue-Rajasingh, Diana","Mon,Wed",12:30,14:00
MGMT 574,25309,"Tezcan, Tolga","Mon,Wed",09:45,11:15
MGMT 574,25310,"Tezcan, Tolga","Mon,Wed",12:30,14:00
MGMT 574,25311,"Tezcan, Tolga","Mon,Wed",08:00,09:30
MGMT 574,25312,"VanHorn, David",Sat,08:30,12:00
MGMT 574,25312,"VanHorn, David",Thu,20:30,22:00
MGMT 574,25312,"VanHorn, David",Thu,18:30,20:00
MGMT 574,25312,"VanHorn, David",Sat,08:30,12:00
MGMT 574,25312,"VanHorn, David",Thu,20:30,22:00
MGMT 574,25312,"VanHorn, David",Fri,08:30,12:00
MGMT 574,25312,"VanHorn, David",Thu,20:30,22:00
MGMT 580,25313,"Borle, Sharad",Sat,08:30,12:00
MGMT 580,25313,"Borle, Sharad",Sat,14:00,17:30
MGMT 580,25313,"Borle, Sharad",Thu,18:30,20:00
MGMT 580,25313,"Borle, Sharad",Thu,20:30,22:00
MGMT 580,25313,"Borle, Sharad",Sat,14:00,18:30
MGMT 580,25313,"Borle, Sharad",Thu,18:30,20:00
MGMT 580,25313,"Borle, Sharad",Thu,18:30,20:00
MGMT 580,25313,"Borle, Sharad",Fri,08:30,12:00
MGMT 580,25313,"Borle, Sharad",Fri,14:00,17:30
MGMT 580,25313,"Borle, Sharad",Thu,18:30,20:00
MGMT 580,25313,"Borle, Sharad",Thu,20:30,22:00
MGMT 580,25313,"Borle, Sharad",Fri,14:00,18:30
MGMT 580,25313,"Borle, Sharad",Thu,20:30,22:00
MGMT 587,25314,"VanHorn, David",Fri,08:30,13:00
MGMT 587,25314,"VanHorn, David",Fri,08:30,13:00
MGMT 587,25314,"VanHorn, David",Fri,14:00,18:30
MGMT 587,25314,"VanHorn, David",Fri,08:30,13:00
MGMT 587,25314,"VanHorn, David",Fri,14:00,18:30
MGMT 587,25314,"VanHorn, David",Fri,14:00,18:30
MGMT 589,25315,"Putnam-Farr, Nell",Fri,14:00,18:30
MGMT 589,25315,"Putnam-Farr, Nell",Thu,18:30,20:00
MGMT 589,25315,"Putnam-Farr, Nell",Fri,08:30,13:00
MGMT 589,25315,"Putnam-Farr, Nell",Thu,18:30,20:00
MGMT 589,25315,"Putnam-Farr, Nell","Sun,Mon,Tue,Wed,Thu,Fri,Sat",08:00,18:00
MGMT 590,25316,"Vaughn, Ginger",Fri,14:00,18:30
MGMT 590,25316,"Vaughn, Ginger",Sun,08:30,13:00
MGMT 590,25316,"Vaughn, Ginger",Sun,08:30,13:00
MGMT 601,25835,"Lansford, Benjamin",Tue,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Sat,08:00,12:30
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Sat,14:00,18:30
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Sat,14:00,18:30
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 601,25835,"Lansford, Benjamin",Sat,14:00,18:30
MGMT 601,25835,"Lansford, Benjamin",Thu,20:30,22:00
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25318,"Wisneski, John",Fri,12:30,15:45
MGMT 604,25319,"Wisneski, John",Thu,20:30,22:00
MGMT 604,25319,"Wisneski, John",Sat,14:00,18:30
MGMT 604,25319,"Wisneski, John",Thu,20:30,22:00
MGMT 604,25319,"Wisneski, John",Thu,20:30,22:00
MGMT 604,25319,"Wisneski, John",Sat,14:00,18:30
MGMT 604,25319,"Wisneski, John",Thu,20:30,22:00
MGMT 606,25320,"Farnsworth, Heber","Tue,Thu",09:45,11:15
MGMT 606,25321,"Farnsworth, Heber",Sat,07:30,12:30
MGMT 606,25321,"Farnsworth, Heber",Sat,13:30,18:30
MGMT 606,25321,"Farnsworth, Heber",Sat,07:30,12:30
MGMT 606,25321,"Farnsworth, Heber",Sat,13:30,18:30
MGMT 606,25322,"Farnsworth, Heber",Wed,18:15,21:30
MGMT 610,25323,"Spector, Brian","Mon,Wed",14:15,15:45
MGMT 611,25324,"Krane, James",Tue,18:15,21:30
MGMT 619,25325,"Lopez Alonso, Moramay","Tue,Thu",16:00,17:30
MGMT 621,25326,"Sklar, Michael","Tue,Thu",12:30,14:00
MGMT 621,25326,"Sklar, Michael","Tue,Thu",12:30,14:00
MGMT 624,25327,"Abou-Sayed, Omar",Thu,18:15,21:30
MGMT 624,25327,"Abou-Sayed, Omar",Sat,08:00,18:00
MGMT 624,25327,"Abou-Sayed, Omar",Thu,18:15,21:30
MGMT 625,25328,"Ray, Patrick","Mon,Wed",14:15,15:45
MGMT 625,25329,"Ray, Patrick",Thu,18:30,20:00
MGMT 625,25329,"Ray, Patrick",Sat,08:00,12:30
MGMT 625,25329,"Ray, Patrick",Thu,18:30,20:00
MGMT 625,25329,"Ray, Patrick",Thu,18:30,20:00
MGMT 625,25329,"Ray, Patrick",Sat,08:00,12:30
MGMT 625,25329,"Ray, Patrick",Thu,18:30,20:00
MGMT 627,25330,"Galindo, Alfonso",Thu,20:30,22:00
MGMT 627,25330,"Galindo, Alfonso",Sat,14:00,18:30
MGMT 627,25330,"Galindo, Alfonso",Thu,20:30,22:00
MGMT 627,25330,"Galindo, Alfonso",Thu,20:30,22:00
MGMT 627,25330,"Galindo, Alfonso",Sat,14:00,18:30
MGMT 627,25330,"Galindo, Alfonso",Thu,20:30,22:00
MGMT 628,25331,"Watkins, Thomas",Thu,18:15,21:30
MGMT 628,25331,"Watkins, Thomas",Sat,08:00,18:00
MGMT 628,25331,"Watkins, Thomas",Thu,18:15,21:30
MGMT 636,25334,"Phillips, Robert",Thu,18:15,21:30
MGMT 636,25334,"Phillips, Robert",Sat,08:00,18:00
MGMT 636,25334,"Phillips, Robert",Thu,18:15,21:30
MGMT 637,25335,"Zarinfar, Rassul D.","Mon,Wed",09:45,11:15
MGMT 641,25336,"Hochberg, Yael",Tue,14:15,17:30
MGMT 641,25337,"Hochberg, Yael",Tue,20:30,22:00
MGMT 641,25337,"Hochberg, Yael",Sat,08:00,12:30
MGMT 641,25337,"Hochberg, Yael",Thu,20:30,22:00
MGMT 641,25337,"Hochberg, Yael",Thu,20:30,22:00
MGMT 641,25337,"Hochberg, Yael",Sat,14:00,18:30
MGMT 641,25337,"Hochberg, Yael",Thu,20:30,22:00
MGMT 643,25338,"Farnsworth, Heber",Mon,18:15,21:30
MGMT 643,25338,"Farnsworth, Heber",Mon,18:15,21:30
MGMT 646,25339,"Barry, John",Tue,18:15,21:30
MGMT 648,25340,"Zhang, David","Tue,Thu",12:30,14:00
MGMT 648,25341,"Zhang, David","Tue,Thu",14:15,15:45
MGMT 652,25342,"Grullon, Gustavo","Mon,Wed",14:15,15:45
MGMT 652,25343,"Grullon, Gustavo",Wed,18:15,21:30
MGMT 652,25344,"Grullon, Gustavo",Sat,13:30,18:30
MGMT 652,25344,"Grullon, Gustavo",Sat,07:30,12:30
MGMT 652,25344,"Grullon, Gustavo",Sat,07:30,12:30
MGMT 652,25344,"Grullon, Gustavo",Sat,13:30,18:30
MGMT 655,25345,"Sanchez Rodriguez, Manolo",Thu,18:15,21:30
MGMT 655,25345,"Sanchez Rodriguez, Manolo",Sat,08:00,18:00
MGMT 655,25345,"Sanchez Rodriguez, Manolo",Thu,18:15,21:30
MGMT 656,25346,"Kaminski, Vincent",Wed,18:15,21:30
MGMT 656,25346,"Kaminski, Vincent",Wed,18:15,21:30
MGMT 659,25347,"Johnson, Stephanie","Tue,Thu",12:30,14:00
MGMT 659,25348,"Johnson, Stephanie",Sat,07:30,12:30
MGMT 659,25348,"Johnson, Stephanie",Sat,13:30,18:30
MGMT 659,25348,"Johnson, Stephanie",Sat,13:30,18:30
MGMT 659,25348,"Johnson, Stephanie",Sat,07:30,12:30
MGMT 660,25349,"Roffwarg, Aaron",Mon,18:15,21:30
MGMT 668,25350,"Schuler, Doug","Tue,Thu",16:00,17:30
MGMT 670,25351,"VanHorn, David",Sat,13:30,18:30
MGMT 670,25351,"VanHorn, David",Sat,07:30,12:30
MGMT 670,25351,"VanHorn, David",Sat,13:30,18:30
MGMT 670,25351,"VanHorn, David",Sat,07:30,12:30
MGMT 675,25352,"Back, Kerry","Tue,Thu",12:30,14:00
MGMT 678,25353,"Kroger, Edward","Tue,Thu",16:00,17:30
MGMT 686,25354,"Porter, Constance","Mon,Wed",14:15,15:45
MGMT 687,25355,"Lee, Jung Youn","Mon,Wed",12:30,14:00
MGMT 687,25356,"Lee, Jung Youn",Mon,18:15,21:30
MGMT 687,25357,"Lee, Jung Youn",Tue,20:30,22:00
MGMT 687,25357,"Lee, Jung Youn",Sat,08:00,12:30
MGMT 687,25357,"Lee, Jung Youn",Thu,20:30,22:00
MGMT 687,25357,"Lee, Jung Youn",Thu,20:30,22:00
MGMT 687,25357,"Lee, Jung Youn",Sat,14:00,18:30
MGMT 687,25357,"Lee, Jung Youn",Thu,20:30,22:00
MGMT 688,25358,"Chung, Jaeyeon","Tue,Thu",12:30,14:00
MGMT 690,25359,"Kale, Prashant",Fri,08:00,18:00
MGMT 690,25359,"Kale, Prashant",Sat,08:00,18:00
MGMT 691,25360,"Wisneski, John",Fri,08:00,18:00
MGMT 691,25360,"Wisneski, John",Sat,08:00,18:00
MGMT 692,25361,"Mittal, Vikas",Fri,08:00,18:00
MGMT 692,25361,"Mittal, Vikas",Sat,08:00,18:00
MGMT 693,25362,"Prinsloo, Emily","Tue,Thu",09:45,11:15
MGMT 693,25363,"Prinsloo, Emily",Tue,18:15,21:30
MGMT 693,25364,"Prinsloo, Emily",Sat,13:30,18:30
MGMT 693,25364,"Prinsloo, Emily",Sat,07:30,12:30
MGMT 693,25364,"Prinsloo, Emily",Sat,07:30,12:30
MGMT 693,25364,"Prinsloo, Emily",Sat,13:30,18:30
MGMT 695,25365,"Matuk-Villazon, Omar",Mon,18:15,21:30
MGMT 697,25366,"Hemmer, Thomas","Mon,Wed",14:15,15:45
MGMT 697,25367,"Hemmer, Thomas",Wed,18:15,21:30
MGMT 697,25368,"Hemmer, Thomas",Sat,07:30,12:30
MGMT 697,25368,"Hemmer, Thomas",Sat,13:30,18:30
MGMT 697,25368,"Hemmer, Thomas",Sat,07:30,12:30
MGMT 697,25368,"Hemmer, Thomas",Sat,13:30,18:30
MGMT 706,25371,"Antonoff, Michael Ravi, Vinod",Thu,18:15,21:30
MGMT 706,25371,"Antonoff, Michael Ravi, Vinod",Sat,08:00,18:00
MGMT 706,25371,"Antonoff, Michael Ravi, Vinod",Thu,18:15,21:30
MGMT 715,25372,"Pan Fang, Tommy","Tue,Thu",12:30,14:00
MGMT 720,25373,"Perley, Kathleen",Tue,18:15,21:30
MGMT 721,25374,"Butler, Lee Ann","Tue,Thu",14:15,15:45
MGMT 721,25375,"Butler, Lee Ann","Tue,Thu",14:15,15:45
MGMT 721,25376,"Butler, Lee Ann",Thu,18:30,20:00
MGMT 721,25376,"Butler, Lee Ann",Sat,08:00,12:30
MGMT 721,25376,"Butler, Lee Ann",Thu,18:30,20:00
MGMT 721,25376,"Butler, Lee Ann",Thu,18:30,20:00
MGMT 721,25376,"Butler, Lee Ann",Sat,08:00,12:30
MGMT 721,25376,"Butler, Lee Ann",Thu,18:30,20:00
MGMT 725,25377,"Toedt, D.C.","Mon,Wed",09:45,11:15
MGMT 728,25378,"Huffman, Burdette",Fri,08:00,18:00
MGMT 730,25379,"VanHorn, David","Tue,Thu",08:00,09:30
MGMT 732,25380,"Massaro, Diana Wulf, Adam","Mon,Wed",16:00,17:30
MGMT 732,25381,"Massaro, Diana Wulf, Adam",Mon,18:15,21:30
MGMT 733,25382,"Kale, Prashant",Sat,07:30,12:30
MGMT 733,25382,"Kale, Prashant",Sat,13:30,18:30
MGMT 733,25382,"Kale, Prashant",Sat,07:30,12:30
MGMT 733,25382,"Kale, Prashant",Sat,13:30,18:30
MGMT 736,25383,"Windsor, Duane","Tue,Thu",14:15,15:45
MGMT 739,25384,"Pruner, David",Wed,18:15,21:30
MGMT 740,21708,"Beatty, Deric",Mon,18:15,21:30
MGMT 742,25385,"Chavada, Mehul",Mon,18:15,21:30
MGMT 743,25386,"Schafer, Rob",Tue,18:15,21:30
MGMT 744,25387,"Cimino, Todd","Tue,Thu",16:00,17:30
MGMT 746,25388,"Dubrowski, Daniel","Tue,Thu",16:00,17:30
MGMT 748,25389,"Wedgwood, Ian","Tue,Thu",09:45,11:15
MGMT 749,25390,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 749,25390,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 749,25390,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 749,25390,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 750,25391,"Tezcan, Tolga",Mon,18:15,21:30
MGMT 753,25393,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 753,25393,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 753,25393,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 753,25393,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 753,25393,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 753,25393,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 753,25393,"Wedgwood, Ian",Sat,07:30,12:30
MGMT 753,25393,"Wedgwood, Ian",Sat,13:30,18:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 754,25394,"Shah, Nikhil N.",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 761,25396,"Danto, Allan",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 762,25397,"Hochberg, Yael",Thu,18:15,21:30
MGMT 771,25398,"Ferris, Chris",Sat,13:30,18:30
MGMT 771,25398,"Ferris, Chris",Sat,07:30,12:30
MGMT 771,25398,"Ferris, Chris",Sat,13:30,18:30
MGMT 771,25398,"Ferris, Chris",Sat,07:30,12:30
MGMT 774,25400,"Van Knippenberg, Daniel",Sat,07:30,12:30
MGMT 774,25400,"Van Knippenberg, Daniel",Sat,13:30,18:30
MGMT 774,25400,"Van Knippenberg, Daniel",Sat,13:30,18:30
MGMT 774,25400,"Van Knippenberg, Daniel",Sat,07:30,12:30
MGMT 774,25401,"Van Knippenberg, Daniel",Sat,13:30,18:00
MGMT 774,25401,"Van Knippenberg, Daniel",Sat,08:00,12:30
MGMT 774,25401,"Van Knippenberg, Daniel",Sat,08:00,12:30
MGMT 774,25401,"Van Knippenberg, Daniel",Sat,13:30,18:00
MGMT 775,25402,"Capuano, Linda Dickerson, Duncan T.",Sat,08:00,18:00
MGMT 775,25402,"Capuano, Linda Dickerson, Duncan T.",Thu,18:15,21:30
MGMT 775,25402,"Capuano, Linda Dickerson, Duncan T.",Thu,18:15,21:30
MGMT 775,25402,"Capuano, Linda Dickerson, Duncan T.",Thu,18:15,21:30
MGMT 776,25403,"Donaldson, Edmund Jett, Kenneth",Thu,18:15,21:30
MGMT 776,25403,"Donaldson, Edmund Jett, Kenneth",Fri,08:00,18:00
MGMT 778,25404,"Dholakia, Utpal","Mon,Wed",14:15,15:45
MGMT 778,25405,"Dholakia, Utpal",Wed,18:15,21:30
MGMT 778,25406,"Dholakia, Utpal",Thu,18:30,20:00
MGMT 778,25406,"Dholakia, Utpal",Sat,08:00,12:30
MGMT 778,25406,"Dholakia, Utpal",Thu,18:30,20:00
MGMT 778,25406,"Dholakia, Utpal",Thu,18:30,20:00
MGMT 778,25406,"Dholakia, Utpal",Sat,08:00,12:30
MGMT 778,25406,"Dholakia, Utpal",Thu,18:30,20:00
MGMT 784,25407,"Miles, Jonathan",Sat,13:30,18:00
MGMT 784,25407,"Miles, Jonathan",Sat,08:00,12:30
MGMT 784,25407,"Miles, Jonathan",Sat,13:30,18:00
MGMT 784,25407,"Miles, Jonathan",Sat,08:00,12:30
MGMT 788,25408,"Carlin, Bruce","Tue,Thu",16:00,17:30
MGMT 788,25409,"Carlin, Bruce","Tue,Thu",12:30,14:00
MGMT 788,25410,"Carlin, Bruce",Tue,18:30,20:00
MGMT 788,25410,"Carlin, Bruce",Sat,14:00,18:30
MGMT 788,25410,"Carlin, Bruce",Thu,18:30,20:00
MGMT 788,25410,"Carlin, Bruce",Thu,18:30,20:00
MGMT 788,25410,"Carlin, Bruce",Sat,08:00,12:30
MGMT 788,25410,"Carlin, Bruce",Thu,18:30,20:00
MGMT 788,25411,"Carlin, Bruce",Mon,18:15,21:30
MGMT 789,25412,"Zhang, Anthea",Fri,09:00,12:00
MGMT 789,25412,"Zhang, Anthea",Mon,08:00,11:15
MGMT 789,25412,"Zhang, Anthea",Wed,08:00,11:15
MGMT 789,25412,"Zhang, Anthea",Mon,08:00,11:15
MGMT 789,25412,"Zhang, Anthea",Wed,08:00,11:15
MGMT 789,25412,"Zhang, Anthea",Mon,08:00,11:15
MGMT 789,25412,"Zhang, Anthea",Wed,08:00,11:15
MGMT 789,25412,"Zhang, Anthea","Sun,Mon,Tue,Wed,Thu,Fri,Sat",08:00,18:00
MGMT 789,25413,"Koka, Balaji",Fri,09:00,12:00
MGMT 789,25413,"Koka, Balaji",Mon,08:00,11:15
MGMT 789,25413,"Koka, Balaji",Wed,08:00,11:15
MGMT 789,25413,"Koka, Balaji",Mon,08:00,11:15
MGMT 789,25413,"Koka, Balaji",Wed,08:00,11:15
MGMT 789,25413,"Koka, Balaji",Mon,08:00,11:15
MGMT 789,25413,"Koka, Balaji",Wed,08:00,11:15
MGMT 789,25413,"Koka, Balaji","Sun,Mon,Tue,Wed,Thu,Fri,Sat",08:00,18:00
MGMT 789,25414,"Akins, Brian",Fri,09:00,12:00
MGMT 789,25414,"Akins, Brian",Mon,08:00,11:15
MGMT 789,25414,"Akins, Brian",Wed,08:00,11:15
MGMT 789,25414,"Akins, Brian",Mon,08:00,11:15
MGMT 789,25414,"Akins, Brian",Wed,08:00,11:15
MGMT 789,25414,"Akins, Brian",Mon,08:00,11:15
MGMT 789,25414,"Akins, Brian",Wed,08:00,11:15
MGMT 789,25414,"Akins, Brian","Sun,Mon,Tue,Wed,Thu,Fri,Sat",08:00,18:00
MGMT 790,25415,"Ramesh, Kris",Tue,18:15,21:30
MGMT 802,25416,"Sivaramakrishnan, Shiva",Fri,10:30,12:30
MGMT 802,25416,"Sivaramakrishnan, Shiva",Fri,13:30,18:00
MGMT 802,25416,"Sivaramakrishnan, Shiva",Sat,08:00,12:30
MGMT 802,25416,"Sivaramakrishnan, Shiva",Sat,13:30,18:00
MGMT 802,25416,"Sivaramakrishnan, Shiva",Fri,13:30,18:00
MGMT 803,25417,"Perley, Kathleen","Mon,Wed",14:15,15:45
MGMT 803,25419,"Perley, Kathleen",Wed,18:15,21:30
MGMT 807,25709,"Hamidieh, Kam",Mon,18:15,21:30
MGMT 813,25422,"Wisneski, John","Tue,Thu",14:15,15:45
MGMT 821,25423,"Jun, Sora","Mon,Wed",16:00,17:30
MGMT 827,25710,"Guttman-Kenney, Benedict",Tue,18:15,21:30
MGMT 838,25789,"Edmondson, Brandy",Wed,18:15,21:30
MGMT 843,25425,"Umar, Tarik",Fri,08:00,12:30
MGMT 843,25425,"Umar, Tarik",Fri,13:30,15:30
MGMT 843,25425,"Umar, Tarik",Fri,08:00,12:30
MGMT 843,25425,"Umar, Tarik",Fri,13:30,18:00
MGMT 843,25425,"Umar, Tarik",Sat,08:00,12:30
MGMT 843,25425,"Umar, Tarik",Sat,13:30,18:00
MGMT 843,25425,"Umar, Tarik",Fri,08:00,12:30
MGMT 843,25425,"Umar, Tarik",Fri,10:30,12:30
MGMT 843,25425,"Umar, Tarik",Fri,13:30,18:00
MGMT 843,25425,"Umar, Tarik",Fri,08:00,12:30
MGMT 874,25426,"Pazgal, Amit",Fri,08:00,12:30
MGMT 874,25426,"Pazgal, Amit",Sat,08:00,12:30
MGMT 874,25426,"Pazgal, Amit",Sat,08:00,12:30
MGMT 874,25426,"Pazgal, Amit",Sat,13:30,15:30
MGMT 874,25426,"Pazgal, Amit",Sat,13:30,18:00
MGMT 880,25427,"Porter, Constance",Fri,13:30,18:00
MGMT 880,25427,"Porter, Constance",Sat,13:30,18:00
MGMT 880,25427,"Porter, Constance",Fri,13:30,18:00
MGMT 880,25427,"Porter, Constance",Fri,08:00,12:30
MGMT 880,25427,"Porter, Constance",Sat,13:30,18:00
MGMT 880,25427,"Porter, Constance",Sat,08:00,12:30
MGMT 880,25427,"Porter, Constance",Sat,13:30,18:00
MGMT 880,25427,"Porter, Constance",Sat,08:00,12:30
MGMT 880,25427,"Porter, Constance",Sat,08:00,12:30
MGMT 910,26040,"Windsor, Duane","Mon,Tue,Wed,Thu,Fri",08:00,18:00
MGMT 927,25428,"Galindo, Alfonso",Tue,18:30,20:00
MGMT 927,25428,"Galindo, Alfonso",Sat,14:00,18:30
MGMT 927,25428,"Galindo, Alfonso",Thu,18:30,20:00
MGMT 927,25428,"Galindo, Alfonso",Thu,18:30,20:00
MGMT 927,25428,"Galindo, Alfonso",Sat,08:00,12:30
MGMT 927,25428,"Galindo, Alfonso",Thu,18:30,20:00
MGMT 961,25429,"Stuart, Larry",Sat,08:00,12:30
MGMT 961,25429,"Stuart, Larry",Sat,13:30,18:00
MGMT 961,25429,"Stuart, Larry",Sat,08:00,12:30
MGMT 961,25429,"Stuart, Larry",Sat,13:30,18:00
MGMT 973,25430,"Capuano, Linda",Sat,13:30,18:30
MGMT 973,25430,"Capuano, Linda",Sat,07:30,12:30
